Name,Name-PT,Type,Type-PT,Subtype,Subtype-PT,Group,Group-PT,Control,Control-PT,Rtg,lNum,lName,,Cost,Source,Source-PT,Prerequsites,Description,Description-PT,House Rules,OrgRef
Epicene Brujah,Brujah Epiceno,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,OWbN Brujah Packets,,,,,,
Followers of Set,Seguidores de Set,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Laws of the Night Revised,,,,,,
Gangrel,Gangrel,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Laws of the Night Revised,,,,,,
Gangrel Antitribu,Gangrel Antitribu,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,MET Sabbat Guide,,,,,,
Gargoyles,Gárgulas,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,MET Cam Guide,,,,,,
Ghost Singer Gangrel,Gangrel Cantor de Fantasmas,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,OWbN Gangrel Packet,,,,,,
Giovanni,Giovanni,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Laws of the Night Revised,,,,,,
Guruhi,Guruhi,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Ebony Kingdoms,,,,,,
Harbingers of Skulls,Arautos das Caveiras,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,MET Sabbat Guide,,,,,,
Impundula,Impundula,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,DAV20 Core,,,,,,
Ishtarri,Ishtarri,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Ebony Kingdoms,,,,,,
Kairos Brujah,Brujah Kairos,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,OWbN Brujah Packets,,,,,,
Kiasyd,Kiasyd,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,MET Sabbat Guide,,,,,,
Laibon,Laibon,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Faith and Fire,,,,,,
Lamia,Lâmia,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Faith and Fire,,,,,,
Lasombra,Lasombra,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Laws of the Night Revised,,,,,,
Lhiannan,Lhiannan,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Faith and Fire,,,,,,
Malkavian,Malkavian,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Laws of the Night Revised,,,,,,
Malkavian Antitribu,Malkavian Antitribu,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,MET Sabbat Guide,,,,,,
Mnemosyne,Mnemosine,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,OWbN Mnemosyne Packet,,,,,,
Nagaraja,Nagaraja,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,MET ST Guide,,,,,,
Niktuku,Niktuku,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,DAV20 Core,,,,,,
Noiad,Noiad,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Guide to the Low Clans,,,,,,
Nosferatu,Nosferatu,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Laws of the Night Revised,,,,,,
Nosferatu Antitribu,Nosferatu Antitribu,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,MET Sabbat Guide,,,,,,
Old Clan Tzimisce,Tzimisce do Clã Antigo,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,MET Laws of Elysium,,,,,,
Osebo,Osebo,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Ebony Kingdoms,,,,,,
Panders,Cafetões,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,MET Sabbat Guide,,,,,,
Ramanga,Ramanga,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,DAV20 Core,,,,,,
Ravenous Malkavian,Malkavian Voraz,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,OWbN Malkavian Packet,,,,,,
Ravnos,Ravnos,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Laws of the Night Revised,,,,,,
Ravnos Antitribu,Ravnos Antitribu,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,MET Sabbat Guide,,,,,,
Salubri,Salubri,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Laws of the Night Revised,,,,,,
Salubri Antitribu,Salubri Antitribu,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,MET Sabbat Guide,,,,,,
Samedi,Samedi,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Laws of the Night Revised,,,,,,
Scout Gargoyles,Gárgulas Batedoras,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,V20 Lore of the Bloodlines,,,,,,
Sentinel Gargoyles,Gárgulas Sentinelas,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,V20 Lore of the Bloodlines,,,,,,
Serpents of the Light,Serpentes da Luz,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,MET Sabbat Guide,,,,,,
Setite Warriors,Guerreiros Setitas,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,See OWbN FoS Packet,,,,,,
Shango,Shango,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Ebony Kingdoms,,,,,,
Telyavelic Tremere,Tremere Telyavélico,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Libellus Sanguinis 2; Guide to the Low Clans,,,,,,
The Dracul,O Drácul,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,See Old Clan Tzimisce The Warriors of Glycon See OWbN FoS Packet,,,,,,
Tlacique,Tlacique,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,See OWbN FoS Packet,,,,,,
Toreador,Toreador,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Laws of the Night Revised,,,,,,
Toreador Antitribu,Toreador Antitribu,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,MET Sabbat Guide,,,,,,
Tremere,Tremere,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Laws of the Night Revised,,,,,,
True Brujah,Verdadeiro Brujah,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,MET ST Guide,,,,,,
Tryphosan Malkavian,Malkavian Trifosano,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,OWbN Malkavian Packet,,,,,,
Tzimisce,Tzimisce,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Laws of the Night Revised,,,,,,
Ventrue,Ventrue,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,Laws of the Night Revised,,,,,,
Ventrue Antitribu,Ventrue Antitribu,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,MET Sabbat Guide,,,,,,
Warrior Gargoyles,Gárgulas Guerreiras,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,V20 Lore of the Bloodlines,,,,,,
Witches of Echidna,Bruxas de Equidna,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,DAV20 Core,,,,,,
Wu Zao,Wu Zao,Clan / Bloodline,Clã / Linhagem,Vampire,Vampiro,,,,,,,,,N/A,DA Wind from the East; V20 Core,,,,,,
Predator's Communion,Comunhão do Predador,Discipline,Disciplina,Abombwe,,,,,,Core,1,Basic,,3,Faith and Fire,,,,,,
Taming the Beast,Domando a Besta,Discipline,Disciplina,Abombwe,,,,,,Core,2,Basic,,3,Faith and Fire,,,,,,
Whistling Up The Beast,Assobiando para a Besta,Discipline,Disciplina,Abombwe,,,,,,Core,3,Intermediate,,6,Faith and Fire,,,,,,
Beast-Channel,Canal da Besta,Discipline,Disciplina,Abombwe,,,,,,Core,4,Intermediate,,6,Faith and Fire,,,,,,
Taking the Skin,Tomando a Pele,Discipline,Disciplina,Abombwe,,,,,,Core,5,Advanced,,9,Faith and Fire,,,,,,
Commuta,Commuta,Discipline,Disciplina,Akhu,Akhu,Alchemy,,Setite,,1,1,Basic,,3,MET Storyteller's Guide,,,,,,
Conforma,Conforma,Discipline,Disciplina,Akhu,Akhu,Alchemy,,Setite,,1,2,Basic,,3,MET Storyteller's Guide,,,,,,
Scinde,Scinde,Discipline,Disciplina,Akhu,Akhu,Alchemy,,Setite,,1,3,Intermediate,,6,MET Storyteller's Guide,,,,,,
Mutate,Mutar,Discipline,Disciplina,Akhu,Akhu,Alchemy,,Setite,,1,4,Intermediate,,6,MET Storyteller's Guide,,,,,,
Transmutate,Transmutar,Discipline,Disciplina,Akhu,Akhu,Alchemy,,Setite,,1,5,Advanced,,9,MET Storyteller's Guide,,,,,,
Hand of Ptah,Mão de Ptah,Discipline,Disciplina,Akhu,Akhu,Divine Hand,,Setite,,3,1,Basic,,3,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Hand of Khnum,Mão de Khnum,Discipline,Disciplina,Akhu,Akhu,Divine Hand,,Setite,,3,2,Basic,,3,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Hand of Anubis,Mão de Anúbis,Discipline,Disciplina,Akhu,Akhu,Divine Hand,,Setite,,3,3,Intermediate,,6,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Hand of Thoth,Mão de Thoth,Discipline,Disciplina,Akhu,Akhu,Divine Hand,,Setite,,3,4,Intermediate,,6,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Hand of Heka,Mão de Heka,Discipline,Disciplina,Akhu,Akhu,Divine Hand,,Setite,,3,5,Advanced,,9,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Readiness,Prontidão,Discipline,Disciplina,Akhu,Akhu,Focused Mind / Path of Thoth,,Setite,,4,1,Basic,,3,MET Storyteller's Guide,,,,,,
Centering,Centramento,Discipline,Disciplina,Akhu,Akhu,Focused Mind / Path of Thoth,,Setite,,4,2,Basic,,3,MET Storyteller's Guide,,,,,,
One-Tracked Mind,Mente Fixa,Discipline,Disciplina,Akhu,Akhu,Focused Mind / Path of Thoth,,Setite,,4,3,Intermediate,,6,MET Storyteller's Guide,,,,,,
Dual Thought,Pensamento Duplo,Discipline,Disciplina,Akhu,Akhu,Focused Mind / Path of Thoth,,Setite,,4,4,Intermediate,,6,MET Storyteller's Guide,,,,,,
Perfect Clarity,Clareza Perfeita,Discipline,Disciplina,Akhu,Akhu,Focused Mind / Path of Thoth,,Setite,,4,5,Advanced,,9,MET Storyteller's Guide,,,,,,
Whisper of the Sands,Sussurro das Areias,Discipline,Disciplina,Akhu,Akhu,Immanence of Set,,Setite,,4,1,Basic,,3,Libellus Sanguinus 3,,,,,,
Tongue of the Tempter,Língua do Tentador,Discipline,Disciplina,Akhu,Akhu,Immanence of Set,,Setite,,4,2,Basic,,3,Libellus Sanguinus 3,,,,,,
Voice of the Prophet,Voz do Profeta,Discipline,Disciplina,Akhu,Akhu,Immanence of Set,,Setite,,4,3,Intermediate,,6,Libellus Sanguinus 3,,,,,,
Lord of Storms,Senhor das Tempestades,Discipline,Disciplina,Akhu,Akhu,Immanence of Set,,Setite,,4,4,Intermediate,,6,Libellus Sanguinus 3,,,,,,
Dark Invocation,Invocação Sombria,Discipline,Disciplina,Akhu,Akhu,Immanence of Set,,Setite,,4,5,Advanced,,9,Libellus Sanguinus 3,,,,,,
Vertigo,Vertigem,Discipline,Disciplina,Akhu,Akhu,Mastery of the Mortal Shell / Vengeance of Khnum,,Setite,,3,1,Basic,,3,MET Storyteller's Guide,,,,,,
Contortion,Contorção,Discipline,Disciplina,Akhu,Akhu,Mastery of the Mortal Shell / Vengeance of Khnum,,Setite,,3,2,Basic,,3,MET Storyteller's Guide,,,,,,
Seizure,Convulsão,Discipline,Disciplina,Akhu,Akhu,Mastery of the Mortal Shell / Vengeance of Khnum,,Setite,,3,3,Intermediate,,6,MET Storyteller's Guide,,,,,,
Body Failure,Falha Corporal,Discipline,Disciplina,Akhu,Akhu,Mastery of the Mortal Shell / Vengeance of Khnum,,Setite,,3,4,Intermediate,,6,MET Storyteller's Guide,,,,,,
Marionette,Marionete,Discipline,Disciplina,Akhu,Akhu,Mastery of the Mortal Shell / Vengeance of Khnum,,Setite,,3,5,Advanced,,9,MET Storyteller's Guide,,,,,,
A Taste for Blood,Um Gosto pelo Sangue,Discipline,Disciplina,Akhu,Akhu,Path of Blood,,Setite,,3,1,Basic,,3,Laws of the Night: Revised,,,,,,
Blood Rage,Fúria de Sangue,Discipline,Disciplina,Akhu,Akhu,Path of Blood,,Setite,,3,2,Basic,,3,Laws of the Night: Revised,,,,,,
Blood of Potency,Sangue de Potência,Discipline,Disciplina,Akhu,Akhu,Path of Blood,,Setite,,3,3,Intermediate,,6,Laws of the Night: Revised,,,,,,
Theft of Vitae,Roubo de Vitae,Discipline,Disciplina,Akhu,Akhu,Path of Blood,,Setite,,3,4,Intermediate,,6,Laws of the Night: Revised,,,,,,
Cauldron of Blood,Caldeirão de Sangue,Discipline,Disciplina,Akhu,Akhu,Path of Blood,,Setite,,3,5,Advanced,,9,Laws of the Night: Revised,,,,,,
Summon the Simple Form,Invocar a Forma Simples,Discipline,Disciplina,Akhu,Akhu,Path of Conjuring / Path of Ptah,,Setite,,2,1,Basic,,3,Laws of the Night: Revised,,,,,,
Permanency,Permanência,Discipline,Disciplina,Akhu,Akhu,Path of Conjuring / Path of Ptah,,Setite,,2,2,Basic,,3,Laws of the Night: Revised,,,,,,
Magic of the Smith,Magia do Ferreiro,Discipline,Disciplina,Akhu,Akhu,Path of Conjuring / Path of Ptah,,Setite,,2,3,Intermediate,,6,Laws of the Night: Revised,,,,,,
Reverse Conjuration,Conjuração Reversa,Discipline,Disciplina,Akhu,Akhu,Path of Conjuring / Path of Ptah,,Setite,,2,4,Intermediate,,6,Laws of the Night: Revised,,,,,,
Power Over Life,Poder Sobre a Vida,Discipline,Disciplina,Akhu,Akhu,Path of Conjuring / Path of Ptah,,Setite,,2,5,Advanced,,9,Laws of the Night: Revised,,,,,,
Contradict,Contradizer,Discipline,Disciplina,Akhu,Akhu,Path of Corruption / The False Heart,,Setite,,1,1,Basic,,3,MET Camarilla Guide,,,,,,
Subvert,Subverter,Discipline,Disciplina,Akhu,Akhu,Path of Corruption / The False Heart,,Setite,,1,2,Basic,,3,MET Camarilla Guide,,,,,,
Dissociate,Dissociar,Discipline,Disciplina,Akhu,Akhu,Path of Corruption / The False Heart,,Setite,,1,3,Intermediate,,6,MET Camarilla Guide,,,,,,
Addiction,Vício,Discipline,Disciplina,Akhu,Akhu,Path of Corruption / The False Heart,,Setite,,1,4,Intermediate,,6,MET Camarilla Guide,,,,,,
Dependence,Dependência,Discipline,Disciplina,Akhu,Akhu,Path of Corruption / The False Heart,,Setite,,1,5,Advanced,,9,MET Camarilla Guide,,,,,,
Stigmatize,Estigmatizar,Discipline,Disciplina,Akhu,Akhu,Path of Curses / Sebau’s Touch,,Setite,,3,1,Basic,,3,MET Storyteller's Guide,,,,,,
Malady,Enfermidade,Discipline,Disciplina,Akhu,Akhu,Path of Curses / Sebau’s Touch,,Setite,,3,2,Basic,,3,MET Storyteller's Guide,,,,,,
Pariah,Pária,Discipline,Disciplina,Akhu,Akhu,Path of Curses / Sebau’s Touch,,Setite,,3,3,Intermediate,,6,MET Storyteller's Guide,,,,,,
Corrupt Body,Corromper o Corpo,Discipline,Disciplina,Akhu,Akhu,Path of Curses / Sebau’s Touch,,Setite,,3,4,Intermediate,,6,MET Storyteller's Guide,,,,,,
Fall From Grace,Queda em Desgraça,Discipline,Disciplina,Akhu,Akhu,Path of Curses / Sebau’s Touch,,Setite,,3,5,Advanced,,9,MET Storyteller's Guide,,,,,,
Beauty Fades,A Beleza Desvanece,Discipline,Disciplina,Akhu,Akhu,Path of Dry Nile,,Setite,,1,1,Basic,,3,Blood Magic: Secrets of Thaumaturgy,,,,,,
Trust Withers,A Confiança Definha,Discipline,Disciplina,Akhu,Akhu,Path of Dry Nile,,Setite,,1,2,Basic,,3,Blood Magic: Secrets of Thaumaturgy,,,,,,
Love Dies,O Amor Morre,Discipline,Disciplina,Akhu,Akhu,Path of Dry Nile,,Setite,,1,3,Intermediate,,6,Blood Magic: Secrets of Thaumaturgy,,,,,,
HopeDisolves,A Esperança se Dissolve,Discipline,Disciplina,Akhu,Akhu,Path of Dry Nile,,Setite,,1,4,Intermediate,,6,Blood Magic: Secrets of Thaumaturgy,,,,,,
Thrones Crumble,Tronos Ruem,Discipline,Disciplina,Akhu,Akhu,Path of Dry Nile,,Setite,,1,5,Advanced,,9,Blood Magic: Secrets of Thaumaturgy,,,,,,
A Sending of Serpents,Um Envio de Serpentes,Discipline,Disciplina,Akhu,Akhu,Path of Duat,,Setite,,3,1,Basic,,3,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Darkness of Duat,Escuridão de Duat,Discipline,Disciplina,Akhu,Akhu,Path of Duat,,Setite,,3,2,Basic,,3,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Suffocation of the Tomb,Sufocamento do Túmulo,Discipline,Disciplina,Akhu,Akhu,Path of Duat,,Setite,,3,3,Intermediate,,6,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
The Narrow House,A Casa Estreita,Discipline,Disciplina,Akhu,Akhu,Path of Duat,,Setite,,3,4,Intermediate,,6,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Consignment of Duat,Consignação de Duat,Discipline,Disciplina,Akhu,Akhu,Path of Duat,,Setite,,3,5,Advanced,,9,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
War Cry,Grito de Guerra,Discipline,Disciplina,Akhu,Akhu,Path of Mars / Valor of Sutekh,,Setite,,3,1,Basic,,3,MET Sabbat Guide,,,,,,
Strike True,Golpear com Precisão,Discipline,Disciplina,Akhu,Akhu,Path of Mars / Valor of Sutekh,,Setite,,3,2,Basic,,3,MET Sabbat Guide,,,,,,
Wind Dance,Dança do Vento,Discipline,Disciplina,Akhu,Akhu,Path of Mars / Valor of Sutekh,,Setite,,3,3,Intermediate,,6,MET Sabbat Guide,,,,,,
Fearless Heart,Coração Destemido,Discipline,Disciplina,Akhu,Akhu,Path of Mars / Valor of Sutekh,,Setite,,3,4,Intermediate,,6,MET Sabbat Guide,,,,,,
Comrade at Arms,Camarada de Armas,Discipline,Disciplina,Akhu,Akhu,Path of Mars / Valor of Sutekh,,Setite,,3,5,Advanced,,9,MET Sabbat Guide,,,,,,
Sight of the Jackal,Visão do Chacal,Discipline,Disciplina,Akhu,Akhu,Revelations of Duat,,Setite,,-,1,Basic,,3,Tome of Secrets,,,,,,
Weigh the Virtues,Pesar as Virtudes,Discipline,Disciplina,Akhu,Akhu,Revelations of Duat,,Setite,,-,2,Basic,,3,Tome of Secrets,,,,,,
Pharaoh's Sentry,Sentinela do Faraó,Discipline,Disciplina,Akhu,Akhu,Revelations of Duat,,Setite,,-,3,Intermediate,,6,Tome of Secrets,,,,,,
Imbue with the Grace of Anubis,Imbuir com a Graça de Anúbis,Discipline,Disciplina,Akhu,Akhu,Revelations of Duat,,Setite,,-,4,Intermediate,,6,Tome of Secrets,,,,,,
The Sorcery of Life,A Feitiçaria da Vida,Discipline,Disciplina,Akhu,Akhu,Revelations of Duat,,Setite,,-,5,Advanced,,9,Tome of Secrets,,,,,,
Tear,Rasgar,Discipline,Disciplina,Akhu,Akhu,Revelations of Eden,,Setite,,-,1,Basic,,3,Tome of Secrets,,,,,,
Rend,Dilacerar,Discipline,Disciplina,Akhu,Akhu,Revelations of Eden,,Setite,,-,2,Basic,,3,Tome of Secrets,,,,,,
Rip,Rasgar,Discipline,Disciplina,Akhu,Akhu,Revelations of Eden,,Setite,,-,3,Intermediate,,6,Tome of Secrets,,,,,,
Ravage,Devastar,Discipline,Disciplina,Akhu,Akhu,Revelations of Eden,,Setite,,-,4,Intermediate,,6,Tome of Secrets,,,,,,
Shatter,Estilhaçar,Discipline,Disciplina,Akhu,Akhu,Revelations of Eden,,Setite,,-,5,Advanced,,9,Tome of Secrets,,,,,,
Bestowment of Scales,Concessão de Escamas,Discipline,Disciplina,Akhu,Akhu,Revelations of Midgard,,Setite,,-,1,Basic,,3,Tome of Secrets,,,,,,
Suffer for Jormungandr,Sofrer por Jormungandr,Discipline,Disciplina,Akhu,Akhu,Revelations of Midgard,,Setite,,-,2,Basic,,3,Tome of Secrets,,,,,,
Swallow the Tail,Engolir a Cauda,Discipline,Disciplina,Akhu,Akhu,Revelations of Midgard,,Setite,,-,3,Intermediate,,6,Tome of Secrets,,,,,,
Cycle of the Midgard Serpent,Ciclo da Serpente de Midgard,Discipline,Disciplina,Akhu,Akhu,Revelations of Midgard,,Setite,,-,4,Intermediate,,6,Tome of Secrets,,,,,,
Apep's Transformation,Transformação de Apep,Discipline,Disciplina,Akhu,Akhu,Revelations of Midgard,,Setite,,-,5,Advanced,,9,Tome of Secrets,,,,,,
First Taste,Primeiro Gosto,Discipline,Disciplina,Akhu,Akhu,Snake Inside,,Setite,,2,1,Basic,,3,Blood Magic: Secrets of Thaumaturgy,,,,,,
Cross-Addiction,Vício Cruzado,Discipline,Disciplina,Akhu,Akhu,Snake Inside,,Setite,,2,2,Basic,,3,Blood Magic: Secrets of Thaumaturgy,,,,,,
The Jones,O Vício,Discipline,Disciplina,Akhu,Akhu,Snake Inside,,Setite,,2,3,Intermediate,,6,Blood Magic: Secrets of Thaumaturgy,,,,,,
Fatal Compulsion,Compulsão Fatal,Discipline,Disciplina,Akhu,Akhu,Snake Inside,,Setite,,2,4,Intermediate,,6,Blood Magic: Secrets of Thaumaturgy,,,,,,
Temperance,Temperança,Discipline,Disciplina,Akhu,Akhu,Snake Inside,,Setite,,2,5,Advanced,,9,Blood Magic: Secrets of Thaumaturgy,,,,,,
Serpentine Sense,Sentido Serpentino,Discipline,Disciplina,Akhu,Akhu,Soul of the Serpent,,Setite,,5,1,Basic,,3,Cairo by Night,,,,,,
Scaleskin,Pele Escamosa,Discipline,Disciplina,Akhu,Akhu,Soul of the Serpent,,Setite,,5,2,Basic,,3,Cairo by Night,,,,,,
Venom Curse,Maldição do Veneno,Discipline,Disciplina,Akhu,Akhu,Soul of the Serpent,,Setite,,5,3,Intermediate,,6,Cairo by Night,,,,,,
Touch of Typhon,Toque de Tifão,Discipline,Disciplina,Akhu,Akhu,Soul of the Serpent,,Setite,,5,4,Intermediate,,6,Cairo by Night,,,,,,
Form of the Hydra,Forma da Hidra,Discipline,Disciplina,Akhu,Akhu,Soul of the Serpent,,Setite,,5,5,Advanced,,9,Cairo by Night,,,,,,
Hermetic Sight,Visão Hermética,Discipline,Disciplina,Akhu,Akhu,Spirit Manipulation / Path of Anubis,,Setite,,2,1,Basic,,3,MET Camarilla Guide,,,,,,
Astral Cant,Cântico Astral,Discipline,Disciplina,Akhu,Akhu,Spirit Manipulation / Path of Anubis,,Setite,,2,2,Basic,,3,MET Camarilla Guide,,,,,,
Voice of Command,Voz de Comando,Discipline,Disciplina,Akhu,Akhu,Spirit Manipulation / Path of Anubis,,Setite,,2,3,Intermediate,,6,MET Camarilla Guide,,,,,,
Entrap Ephemera,Aprisionar Efêmera,Discipline,Disciplina,Akhu,Akhu,Spirit Manipulation / Path of Anubis,,Setite,,2,4,Intermediate,,6,MET Camarilla Guide,,,,,,
Duality,Dualidade,Discipline,Disciplina,Akhu,Akhu,Spirit Manipulation / Path of Anubis,,Setite,,2,5,Advanced,,9,MET Camarilla Guide,,,,,,
Laborer,Trabalhador,Discipline,Disciplina,Akhu,Akhu,Ushabti,,Setite,,3,1,Basic,,3,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Servitor,Servidor,Discipline,Disciplina,Akhu,Akhu,Ushabti,,Setite,,3,2,Basic,,3,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Guard,Guarda,Discipline,Disciplina,Akhu,Akhu,Ushabti,,Setite,,3,3,Intermediate,,6,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Overseer,Supervisor,Discipline,Disciplina,Akhu,Akhu,Ushabti,,Setite,,3,4,Intermediate,,6,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Gift of Khnum,Dádiva de Khnum,Discipline,Disciplina,Akhu,Akhu,Ushabti,,Setite,,3,5,Advanced,,9,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Methyskein,Methyskein,Discipline,Disciplina,Akhu,Akhu,Vine of Dionysus,,Setite,,3,1,Basic,,3,MET Storyteller's Guide,,,,,,
Omophagy,Omofagia,Discipline,Disciplina,Akhu,Akhu,Vine of Dionysus,,Setite,,3,2,Basic,,3,MET Storyteller's Guide,,,,,,
Hamartia,Hamartia,Discipline,Disciplina,Akhu,Akhu,Vine of Dionysus,,Setite,,3,3,Intermediate,,6,MET Storyteller's Guide,,,,,,
Enthousiasmos,Enthousiasmos,Discipline,Disciplina,Akhu,Akhu,Vine of Dionysus,,Setite,,3,4,Intermediate,,6,MET Storyteller's Guide,,,,,,
Oinos Aimatos,Oinos Aimatos,Discipline,Disciplina,Akhu,Akhu,Vine of Dionysus,,Setite,,3,5,Advanced,,9,MET Storyteller's Guide,,,,,,
Fog,Névoa,Discipline,Disciplina,Akhu,Akhu,Weather Control / Breath of Set,,Setite,,1,1,Basic,,3,MET Camarilla Guide,,,,,,
Rain or Snow,Chuva ou Neve,Discipline,Disciplina,Akhu,Akhu,Weather Control / Breath of Set,,Setite,,1,2,Basic,,3,MET Camarilla Guide,,,,,,
High Winds,Ventos Fortes,Discipline,Disciplina,Akhu,Akhu,Weather Control / Breath of Set,,Setite,,1,3,Intermediate,,6,MET Camarilla Guide,,,,,,
Storm,Tempestade,Discipline,Disciplina,Akhu,Akhu,Weather Control / Breath of Set,,Setite,,1,4,Intermediate,,6,MET Camarilla Guide,,,,,,
Lightning Strike,Golpe de Relâmpago,Discipline,Disciplina,Akhu,Akhu,Weather Control / Breath of Set,,Setite,,1,5,Advanced,,9,MET Camarilla Guide,,,,,,
Feral Whispers,Sussurros Ferozes,Discipline,Disciplina,Animalism,Animalismo,,,,,Core,1,Basic,,3,Laws of the Night: Revised,,,,,,
Beckoning,Chamamento,Discipline,Disciplina,Animalism,Animalismo,,,,,Core,2,Basic,,3,Laws of the Night: Revised,,,,,,
Quell the Beast,Sufocar a Besta,Discipline,Disciplina,Animalism,Animalismo,,,,,Core,3,Intermediate,,6,Laws of the Night: Revised,,,,,,
