name,translation
"Breath of Whispers","Sopro dos Sussurros"
"Biting Gale","Vendaval Cortante"
"Breeze of Lethargy","Brisa da Letargia"
"Ride the Tempest","Cavalgar a Tempestade"
"Fury of the Night Sky","Fúria do Céu Noturno"
Fog,Névoa
"Rain or Snow","Chuva ou Neve"
"High Winds","Ventos Fortes"
Storm,Tempestade
"Lightning Strike","Golpe de Relâmpago"
"Sense Vitality","Perceber a Vitalidade"
"Anesthetic Touch","Toque Anestésico"
"Corpore Sano","Corpore Sano"
"Mens Sana","Mens Sana"
"Unburdening the Bestial Soul","Aliviando a Alma Bestial"
"Cloak of Shadows","Manto das Sombras"
"Unseen Presence","Presença Invisível"
"Mask of a Thousand Faces","Máscara de Mil Faces"
"Vanish from the Mind's Eye","Desaparecer do Olho da Mente"
"Cloak the Gathering","Encobrir a Reunião"
"Shadow Play","Jogo de Sombras"
"Shroud of Night","Mortalha da Noite"
"Arms of the Abyss","Braços do Abismo"
"Black Metamorphosis","Metamorfose Negra"
"Tenebrous Form","Forma Tenebrosa"
Prowess,Destreza
Might,Poderio
Vigor,Vigor
Intensity,Intensidade
Puissance,Poderio
Awe,Assombro
"Dread Gaze","Olhar Temível"
Entrancement,Enlevo
Summon,Invocar
Majesty,Majestade
"Eyes of the Beast","Olhos da Besta"
"Feral Claws","Garras Ferozes"
"Earth Meld","Fusão com a Terra"
"Shape of the Beast","Forma da Besta"
"Mist Form","Forma de Névoa"
"Silence of Death","Silêncio da Morte"
"Scorpion's Touch","Toque do Escorpião"
"Dagon's Call","Chamado de Dagon"
"Baal's Caress","Carícia de Baal"
"Taste of Death","Gosto da Morte"
"Blood Essence","Essência de Sangue"
"Scorpion's Touch","Toque do Escorpião"
"Dagon's Call","Chamado de Dagon"
"Baal's Caress","Carícia de Baal"
"Quicken the Mortal's Blood","Acelerar o Sangue do Mortal"
"Blood Tempering","Têmpera de Sangue"
"Truth of Blood","Verdade do Sangue"
"Cleansed in Blood","Purificado no Sangue"
"Ripples of the Blood","Ondulações do Sangue"
"Blood Sweat","Suor de Sangue"
"Silence of Death","Silêncio da Morte"
"Ishtar's Touch","Toque de Ishtar"
"Dagon's Call","Chamado de Dagon"
"Baal's Caress","Carícia de Baal"
"Taste of Bliss","Gosto do Êxtase"
"Silence of Death","Silêncio da Morte"
"Scorpion's Curse","Maldição do Escorpião"
"Dagon's Call","Chamado de Dagon"
"Baal's Caress","Carícia de Baal"
"Taste of Death","Gosto da Morte"
Commuta,Commuta
Conforma,Conforma
Scinde,Scinde
Mutate,Mutar
Transmutate,Transmutar
Shroudsight,"Visão da Mortalha"
"Lifeless Tongues","Línguas Sem Vida"
"Dead Hand","Mão Morta"
"Ex Nihilo","Ex Nihilo"
"Shroud Mastery","Maestria da Mortalha"
Tremens,Tremens
"Apprentice's Brooms","Vassouras do Aprendiz"
"Shambling Hordes","Hordas Cambaleantes"
"Soul Stealing","Roubo de Alma"
"Daemonic Possession","Possessão Demoníaca"
"A Touch of Death","Um Toque da Morte"
"Reveal the Catene","Revelar a Catene"
"Tread Upon the Grave","Pisar sobre o Túmulo"
"Death Knell","Toque de Finados"
"Ephemeral Binding","Vínculo Efêmero"
"Elemental Strength","Força Elemental"
"Wooden Tongues","Línguas de Madeira"
"Animate the Unmoving","Animar o Imóvel"
"Elemental Form","Forma Elemental"
"Summon Elemental","Invocar Elemental"
Readiness,Prontidão
Centering,Centramento
"One-Tracked Mind","Mente Fixa"
"Dual Thought","Pensamento Duplo"
"Perfect Clarity","Clareza Perfeita"
Decay,Decadência
"Gnarl Wood","Madeira Retorcida"
"Acidic Touch","Toque Ácido"
Atrophy,Atrofia
"Turn to Dust","Transformar em Pó"
"Another's Burden","Fardo Alheio"
"Obsidian Shattered","Obsidiana Estilhaçada"
"Burden Another","Sobrecarregar Outro"
"Obsidian's Edge","Fio de Obsidiana"
Flay,Esfolar
"Hand of Flames","Mão de Chamas"
"Flame Bolt","Lança de Chamas"
"Wall of Fire","Muralha de Fogo"
Engulf,Envolver
Firestorm,"Tempestade de Fogo"
"Reaper's Shroud","Mortalha do Ceifador"
Blight,Praga
"Resume the Coil","Retomar a Espiral"
"True Death","Morte Verdadeira"
"Mercy for Seth","Misericórdia para Seth"
"Force Bolt","Lança de Força"
Manipulate,Manipular
Flight,Voo
Repulse,Repelir
Control,Controle
"Tend the Body Garden","Cuidar do Jardim de Corpos"
"Witch's Fruit","Fruto da Bruxa"
"Raise the Green One","Erguer o Verde"
"Walls and Whispers","Muralhas e Sussurros"
"Chthonic Womb","Ventre Ctônico"
"Witness of Death","Testemunha da Morte"
"Summon Soul","Invocar Alma"
"Compel the Shade","Compelir a Sombra"
"Fetter the dEad","Aprisionar os Mortos"
"Usurer's Scales","Balanças do Usurário"
Portents,Presságios
Foresee,Prever
Dreamspeak,"Fala Onírica"
Augury,Augúrio
"Reveal the Heart's Dreams","Revelar os Sonhos do Coração"
"A Taste for Blood","Um Gosto pelo Sangue"
"Blood Rage","Fúria de Sangue"
"Blood of Potency","Sangue de Potência"
"Theft of Vitae","Roubo de Vitae"
"Cauldron of Blood","Caldeirão de Sangue"
"Path of Blood Nectar","Caminho do Néctar de Sangue"
"Path of Blood Nectar","Caminho do Néctar de Sangue"
"Path of Blood Nectar","Caminho do Néctar de Sangue"
"Path of Blood Nectar","Caminho do Néctar de Sangue"
"Path of Blood Nectar","Caminho do Néctar de Sangue"
"Summon the Simple Form","Invocar a Forma Simples"
Permanency,Permanência
"Magic of the Smith","Magia do Ferreiro"
"Reverse Conjuration","Conjuração Reversa"
"Power Over Life","Poder Sobre a Vida"
"A Sending of Serpents","Um Envio de Serpentes"
"Darkness of Duat","Escuridão de Duat"
"Suffocation of the Tomb","Sufocamento do Túmulo"
"The Narrow House","A Casa Estreita"
"Consignment of Duat","Consignação de Duat"
"Morbid Fascination","Fascínio Mórbido"
"Summon Wisp","Invocar Fogo-Fátuo"
Harrowing,Angustiante
"Path of Haunting","Caminho da Assombração"
"Path of Haunting","Caminho da Assombração"
"Death Echo","Eco da Morte"
"Brick Dust","Pó de Tijolo"
"Ill Omen","Mau Presságio"
"Curse Object","Amaldiçoar Objeto"
"Vodoun Doll","Boneca Vodu"
"Masque of Death","Máscara da Morte"
"Visage of the Damned","Semblante dos Condenados"
"Corpse Breed Carapace","Carapaça de Cria de Cadáver"
"Sanguine Lash","Chicote Sanguíneo"
"Gift of the Corpse","Dádiva do Cadáver"
"Threads of the Past","Fios do Passado"
"Weave of the Future","Tecelagem do Futuro"
"Certain Fate","Destino Certo"
"Past Lives","Vidas Passadas"
"Master of Samsara","Mestre do Samsara"
"Sense the Tumult","Perceber o Tumulto"
Boulwark,Bastião
"Sigil of the Storm","Sigilo da Tempestade"
"Command the Cyclone","Comandar o Ciclone"
"Birth the Maelstrom","Gerar o Maelstrom"
"10 Yards","10 Jardas"
"50 Yards","50 Jardas"
"500 Yards","500 Jardas"
"5 Miles","5 Milhas"
"500 Miles","500 Milhas"
"Path of Praabti","Caminho de Praabti"
"Calvaria Emissicius","Calvaria Emissicius"
"Consilium Mortuus","Consilium Mortuus"
"Ammorsus Vicarius","Ammorsus Vicarius"
"Exedo Animus","Exedo Animus"
Degulo,Degulo
"Whisper to the Soul","Sussurrar à Alma"
"Kiss of the Dark Mother","Beijo da Mãe Sombria"
"Dark Humors","Humores Sombrios"
"Caul of the Neverborn","Véu do Nunca-Nascido"
"Lament of Dhainu","Lamento de Dhainu"
"Path of Woe","Caminho da Aflição"
"Path of Woe","Caminho da Aflição"
"Path of Woe","Caminho da Aflição"
"Path of Woe","Caminho da Aflição"
"Path of Woe","Caminho da Aflição"
"First Taste","Primeiro Gosto"
Cross-Addiction,"Vício Cruzado"
"The Jones","O Vício"
"Fatal Compulsion","Compulsão Fatal"
Temperance,Temperança
"Hermetic Sight","Visão Hermética"
"Astral Cant","Cântico Astral"
"Voice of Command","Voz de Comando"
"Entrap Ephemera","Aprisionar Efêmera"
Duality,Dualidade
"Brother's Blood","Sangue do Irmão"
Octopod,Octópode
Gestalt,Gestalt
"Walk of Caine","Caminhada de Caim"
"Coagulated Entity","Entidade Coagulada"
"The Eyes of the Serpent","Os Olhos da Serpente"
"The Tongue of the Asp","A Língua da Áspide"
"The Skin of the Adder","A Pele da Víbora"
"The Form of the Cobra","A Forma da Cobra"
"The Heart of Darkness","O Coração das Trevas"
Ushabti,Ushabti
"Sheep from the Goats","Separar as Ovelhas das Cabras"
"The Armor of Faith","A Armadura da Fé"
"Console the Inflicted","Consolar o Afligido"
"Subvert the Legion","Subverter a Legião"
Banishment,Banimento
"Eyes of the Earth","Olhos da Terra"
"Roots of Power","Raízes do Poder"
"Arbor of Protection","Arvoredo de Proteção"
"Course of the Beast","Curso da Besta"
"Way of the Stone","Caminho da Pedra"
"Time Attunement","Sintonia Temporal"
"Internal Recursion","Recursão Interna"
Lapse,Lapso
"Subjective Suspension","Suspensão Subjetiva"
"Clotho's Gift","Dádiva de Cloto"
"Hag's Wrinkles","Rugas da Bruxa"
Putrefaction,Putrefação
"Ashes to Ashes","Cinzas às Cinzas"
Withering,Definhamento
Necrosis,Necrose
"Sense Vitaility","Perceber a Vitalidade"
"Anesthetic Touch","Toque Anestésico"
"Burning Touch","Toque Ardente"
"Ending the Watch","Encerrando a Vigília"
"Vengeance of Samiel","Vingança de Samiel"
"Malleable Visage","Semblante Maleável"
Fleshcraft,"Ofício da Carne"
Bonecraft,"Ofício dos Ossos"
"Horrid Form","Forma Horrenda"
"Blood Form","Forma de Sangue"
"Skin of the Chameleon","Pele do Camaleão"
"Scry the Hearthstone","Escrutinar a Pedra do Lar"
"Bond with the Mountain","Vínculo com a Montanha"
"Armor of Terra","Armadura de Terra"
"Flow Within the Mountain","Fluir Dentro da Montanha"
Shroudsight,"Visão da Mortalha"
"Lifeless Tongues","Línguas Sem Vida"
"Dead Hand","Mão Morta"
"Ex Nihilo","Ex Nihilo"
"Shroud Mastery","Maestria da Mortalha"
Tremens,Tremens
"Apprentice's Brooms","Vassouras do Aprendiz"
"Shambling Hordes","Hordas Cambaleantes"
"Soul Stealing","Roubo de Alma"
"Daemonic Possession","Possessão Demoníaca"
"Touch of Life","Toque da Vida"
"Strength of Root and Stone","Força de Raiz e Pedra"
"Breath of Life","Sopro da Vida"
"Favor of the Orishas","Favor dos Orixás"
"Gift of Ashe","Dádiva de Ashe"
"Flow of Ashe, The","O Fluxo de Ashe"
"Sheltering Hand","Mão Protetora"
"Fortune's Blessing","Bênção da Fortuna"
"Fortune's Curse","Maldição da Fortuna"
"Fortune's Favor","Favor da Fortuna"
"Smiting Hand","Mão Punitiva"
"A Touch of Death","Um Toque da Morte"
"Reveal the Catene","Revelar a Catene"
"Tread Upon the Grave","Pisar sobre o Túmulo"
"Death Knell","Toque de Finados"
"Ephemeral Binding","Vínculo Efêmero"
"A Taste for Blood","Um Gosto pelo Sangue"
"Blood Rage","Fúria de Sangue"
"Blood of Potency","Sangue de Potência"
"Theft of Vitae","Roubo de Vitae"
"Cauldron of Blood","Caldeirão de Sangue"
"Summon the Simple Form","Invocar a Forma Simples"
Permanency,Permanência
"Magic of the Smith","Magia do Ferreiro"
"Reverse Conjuration","Conjuração Reversa"
"Power Over Life","Poder Sobre a Vida"
Contradict,Contradizer
Subvert,Subverter
Dissociate,Dissociar
Addiction,Vício
Dependence,Dependência
Stigmatize,Estigmatizar
Malady,Enfermidade
Pariah,Pária
"Corrupt Body","Corromper o Corpo"
"Fall From Grace","Queda em Desgraça"
"Song of the Dead","Canção dos Mortos"
"Summon Wisp","Invocar Fogo-Fátuo"
Harrowing,Angustiante
Phantasms,Fantasmas
Torment,Tormento
"Beauty Fades","A Beleza Desvanece"
"Trust Withers","A Confiança Definha"
"Love Dies","O Amor Morre"
HopeDisolves,"A Esperança se Dissolve"
"Thrones Crumble","Tronos Ruem"
"Finding the Locus","Encontrando o Foco"
"Expurgate the Damned","Expurgar os Condenados"
"Blood Scourge","Flagelo de Sangue"
"Cursed Eucharist","Eucaristia Amaldiçoada"
"Purge the Apostate's Soul","Expurgar a Alma do Apóstata"
Insight,Intuição
"Summon Soul","Invocar Alma"
"Compel Soul","Compelir a Alma"
Haunting,Assombração
Torment,Tormento
"Hermetic Sight","Visão Hermética"
"Astral Cant","Cântico Astral"
"Voice of Command","Voz de Comando"
"Entrap Ephemera","Aprisionar Efêmera"
Duality,Dualidade
"Chi Sight","Visão de Chi"
"Spirit Call","Chamado do Espírito"
"Chi Word","Palavra de Chi"
"Dragon Bone Prison","Prisão de Osso de Dragão"
"Chi Rift","Fenda de Chi"
"First Taste","Primeiro Gosto"
Cross-Addiction,"Vício Cruzado"
"The Jones","O Vício"
"Fatal Compulsion","Compulsão Fatal"
Temperance,Temperança
"Entropy's Grasp","Aperto da Entropia"
"Piercing the Veil","Perfurando o Véu"
"Burial Shroud",Mortalha
"Persephone's Portal","Portal de Perséfone"
"Embodiment of Death","Personificação da Morte"
"Eyes of the Dead","Olhos dos Mortos"
"Hour of Death","Hora da Morte"
"Soul Judgement","Julgamento da Alma"
"Breath of Thanatos","Sopro de Tânatos"
"Soul Feasting","Banquete de Almas"
"Scent of the Beast","Cheiro da Besta"
"Hide from the Hunter's Eyes","Esconder-se dos Olhos do Caçador"
"Marking the Prey","Marcando a Presa"
"Guding Spirit","Espírito Guia"
"Mantle of the Beast","Manto da Besta"
Fog,Névoa
"Rain or Snow","Chuva ou Neve"
"High Winds","Ventos Fortes"
Storm,Tempestade
"Lightning Strike","Golpe de Relâmpago"
Amnesia,Amnésia
"Conspicuous Consumption","Consumo Conspícuo"
"Deep Sleeper","Sono Pesado"
Flashbacks,Flashbacks
Guilt-Wracked,"Atormentado pela Culpa"
Hemetic,Hemético
Lunacy,Lunatismo
Nightmares,Pesadelos
Phobia,Fobia
"Prey Exclusion","Exclusão de Presa"
"Short Fuse","Pavio Curto"
Shy,Tímido
Soft-Hearted,"Coração Mole"
"Speech Impediment","Impedimento de Fala"
Territorial,Territorial
Vengeful,Vingativo
Weak-Willed,"Vontade Fraca"
Addiction,Vício
"Bad Sight","Visão Ruim"
Blind,Cego
Child,Criança
Deaf,Surdo
Deformity,Deformidade
"Disease Carrier","Portador de Doença"
Disfigured,Desfigurado
"Dulled Bite","Mordida Embotada"
Fangless,"Sem Presas"
"Fifteenth Generation","Décima Quinta Geração"
"Flesh of the Corpse","Carne do Cadáver"
"Fourteenth Generation","Décima Quarta Geração"
"Fragile Bones","Ossos Frágeis"
"Glowing Eyes","Olhos Brilhantes"
"Infectious Bite","Mordida Infecciosa"
Lame,Manco
Lazy,Preguiçoso
Monstrous,Monstruoso
Mute,Mudo
"One Eye","Um Olho Só"
"Permanent Fangs","Presas Permanentes"
"Permanent Wound","Ferida Permanente"
Short,Baixo
"Slow Healing","Cura Lenta"
"Smell of the Grave","Cheiro do Túmulo"
"Thin Blood","Sangue Fraco"
"Thin Blood","Sangue Fraco"
"Vulnerability to Silver","Vulnerabilidade à Prata"
"Dark Secret","Segredo Sombrio"
Enemy,Inimigo
Hunted,Caçado
"Infamous Sire","Progenitor Infame"
"Mistaken Identity","Identidade Trocada"
"Probationary Sect Member","Membro em Experiência na Seita"
"Sire's Resentment","Ressentimento do Progenitor"
"Special Responsibility","Responsabilidade Especial"
"Beacon of the Unholy","Farol do Profano"
Bound,Vinculado
"Can't Cross Running Water","Não Consegue Cruzar Água Corrente"
"Cast No Reflection","Não Projeta Reflexo"
"Clan Weakness","Fraqueza de Clã"
"Cold Breeze","Brisa Fria"
Cursed,Amaldiçoado
"Dark Fate","Destino Sombrio"
Deathsight,"Visão da Morte"
Decrepitude,Decrepitude
"Eerie Presence","Presença Sinistra"
"Grip of the Damned","Aperto dos Condenados"
Haunted,Assombrado
"Light Sensitive","Sensível à Luz"
"Lord of the Flies","Senhor das Moscas"
"Ravaging Years","Anos Devastadores"
"Repelled by Crosses","Repelido por Cruzes"
"Repulsed by Garlic","Repelido por Alho"
Superstition,Superstição
"Touch of Frost","Toque de Gelo"
Absent-Minded,Distraído
Addiction-Medication,"Vício em Medicamentos"
"Adonai’s Disgrace","Desgraça de Adonai"
"Ancestral Soil Dependence","Dependência de Solo Ancestral"
"Animate Shadow","Sombra Animada"
Anosmia,Anosmia
"Arcane Curse","Maldição Arcana"
Archaic,Arcaico
"Atrophied Heart","Coração Atrofiado"
"Aura of the Wyrm","Aura da Wyrm"
"Aura of Typhon","Aura de Tifão"
"Bad Liar","Mau Mentiroso"
Banshee-in-Waiting,"Banshee em Espera"
"Bastard Childe","Prole Bastarda"
"Beast in the Mirror","Besta no Espelho"
Bestial,Bestial
"Betrayer’s Mark","Marca do Traidor"
"Black Sheep","Ovelha Negra"
Blackmailed,Chantageado
"Blasphemer Among Heretics","Blasfemo Entre Hereges"
"Blood Hunted","Caçado a Sangue"
"Blood Madness","Loucura do Sangue"
"Blood Weakness","Fraqueza do Sangue"
Bloodrot,"Podridão do Sangue"
"Blunt Fangs","Presas Rombudas"
"Body Trail","Rastro de Corpos"
"Botched Presentation","Apresentação Fracassada"
"Bound to the Clan","Vinculado ao Clã"
"Bound to the Council","Vinculado ao Conselho"
"Bound to the Earth","Vinculado à Terra"
"Brittle Body","Corpo Quebradiço"
"Broken Antitribu","Antitribu Quebrado"
Bulimia,Bulimia
"Can’t Cross Running Water","Não Consegue Cruzar Água Corrente"
"Cannot Embrace","Não Consegue Abraçar"
"Carrion Comfort","Conforto da Carniça"
"Carrion Presence","Presença de Carniça"
"Cassandra’s Curse","Maldição de Cassandra"
Catspaw,Fantoche
Censored,Censurado
Chandala,Chandala
Chorus,Coro
"Clan Enmity","Inimizade de Clã"
"Cloaked in Shadows","Envolto em Sombras"
Cloistered,Enclausurado
"Color Blindness",Daltonismo
Compulsion,Compulsão
Confused,Confuso
Consumption,Consumo
Contagion,Contágio
Contagious,Contagioso
"Contrary Visage","Semblante Contrário"
"Corrupt Embrace","Abraço Corrupto"
Cryptophage,Criptófago
Cynic,Cínico
"Dangerous Bias","Preconceito Perigoso"
"Dangerous Secret","Segredo Perigoso"
"Dark Aura","Aura Sombria"
"Dead Inside","Morto por Dentro"
"Death Wish","Desejo de Morte"
"Death’s Reflection","Reflexo da Morte"
Degenerate,Degenerado
Demesure,Descomedimento
"Demon Plagued","Atormentado por Demônios"
Demon-Hounded,"Perseguido por Demônios"
"Devil’s Mark","Marca do Diabo"
Diseased,Doente
"Disgrace to the Blood","Desonra ao Sangue"
Disgraced,Desonrado
Disparaged,Desprezado
"Double Betrayer","Duplo Traidor"
"Dreadful Mara","Mara Terrível"
"Driving Goal","Objetivo Motivador"
Earth-Bound,"Preso à Terra"
"Easily Overcome","Facilmente Dominado"
Echoes,Ecos
"Emotional Isolation","Isolamento Emocional"
"Enemy Brood","Ninhada Inimiga"
"Enmity of Shadows","Inimizade das Sombras"
Ennui,"Tédio Existencial"
"Enraptured by Beauty","Enlevado pela Beleza"
"Escaped Target","Alvo Escapado"
"Ethical Prohibition","Proibição Ética"
Eunuch,Eunuco
Expendable,Descartável
"Expiration Date","Data de Validade"
"Extreme Paranoia","Paranoia Extrema"
"Face of the Beast","Rosto da Besta"
Faceless,"Sem Rosto"
"Faerie Hatred","Ódio às Fadas"
"Failed Agoge","Agoge Fracassado"
Failure,Fracasso
"False Amaranth","Falso Amaranto"
"False Third Eye","Falso Terceiro Olho"
"Familiar Faces","Rostos Familiares"
"Family Emnity","Inimizade Familiar"
"Fanatical Devotion","Devoção Fanática"
"Fierce Bigot","Fanático Feroz"
"Fixed Generation","Geração Fixa"
Flagellant,Flagelante
"Flawed Reality","Realidade Falha"
"Flesh Eater","Devorador de Carne"
"Foreign Taint","Mácula Estrangeira"
"Forked Tongue","Língua Bífida"
"Former Prince",Ex-Príncipe
"Frail Stomach","Estômago Frágil"
"Fraudulent Order","Ordem Fraudulenta"
"Fromer Cat’s-paw",Ex-Fantoche
Geasa,Geasa
Glossolalia,Glossolalia
Gulpy,Guloso
"Hand of Hades","Mão de Hades"
"Harbinger of Gehenna","Arauto da Gehenna"
"Harbinger of the Abyss","Arauto do Abismo"
"Hard of Hearing","Duro de Ouvido"
"Heart of the Beast","Coração da Besta"
Heartless,"Sem Coração"
"Horrific Appearance","Aparência Horrenda"
"Hunted Like a Dog","Caçado como um Cão"
Hyperesthesia,Hiperestesia
Ignorance,Ignorância
Ill-Marked,"Mal Marcado"
"Image Obsession","Obsessão pela Imagem"
"Impaired Sense","Sentido Prejudicado"
Impatient,Impaciente
Inbred,Endogâmico
Incoherent,Incoerente
"Incomplete Understanding","Compreensão Incompleta"
Inept,Inepto
"Infamous Autarkis","Autarkis Infame"
"Infamous Lineage","Linhagem Infame"
"Infections Bite","Mordida Infecciosa"
